EmployeeId,DateWorked,JobCode,CostCode,PayType,HoursWorked,WorkOrder,Department,Notes
377,2025-07-03,JOB364,0422,REG,12,WO587,Safety,Weekend work
593,2025-08-18,JOB729,0464,OT,10,WO298,Logistics,Regular schedule
337,2025-05-29,JOB250,0407,DT,12,WO283,Maintenance,Day shift
879,2025-06-01,JOB399,0432,OT,6,WO248,Maintenance,Night shift
820,2025-06-04,JOB353,0432,OT,4,WO398,Maintenance,Regular schedule
552,2025-08-20,JOB821,0411,DT,10,WO876,Maintenance,Weekend work
828,2025-06-12,JOB131,0467,OT,12,WO993,Maintenance,Weekend work
740,2025-07-12,JOB617,0419,DT,4,WO809,Maintenance,Overtime
373,2025-07-28,JOB173,0443,REG,8,WO644,Safety,Weekend work
219,2025-08-02,JOB890,0423,DT,6,WO932,Maintenance,Emergency call
668,2025-05-28,JOB605,0423,OT,12,WO754,Logistics,Day shift
919,2025-06-25,JOB505,0400,OT,8,WO165,FieldOps,Emergency call
412,2025-08-04,JOB872,0466,OT,12,WO663,Maintenance,Day shift
650,2025-08-18,JOB180,0485,DT,10,WO297,Maintenance,Weekend work
503,2025-07-21,JOB529,0497,OT,4,WO164,Logistics,Overtime
411,2025-08-08,JOB250,0462,REG,12,WO194,Maintenance,Emergency call
625,2025-07-16,JOB336,0473,REG,4,WO622,Logistics,Regular schedule
228,2025-05-30,JOB110,0434,REG,4,WO584,Safety,Emergency call
440,2025-08-12,JOB255,0406,REG,10,WO512,Maintenance,Day shift
179,2025-08-07,JOB182,0472,DT,8,WO653,Safety,Day shift
973,2025-07-31,JOB379,0470,OT,6,WO675,Safety,Regular schedule
803,2025-08-07,JOB679,0463,OT,12,WO967,Logistics,Day shift
818,2025-06-21,JOB974,0446,OT,4,WO560,Logistics,Weekend work
264,2025-07-26,JOB167,0451,DT,8,WO139,Safety,Night shift
893,2025-08-13,JOB563,0497,REG,12,WO439,Maintenance,Regular schedule
661,2025-07-26,JOB648,0472,DT,8,WO349,Safety,Day shift
697,2025-07-28,JOB819,0485,DT,8,WO758,Logistics,Overtime
720,2025-06-19,JOB285,0476,DT,4,WO463,Maintenance,Day shift
240,2025-07-24,JOB193,0491,DT,8,WO654,FieldOps,Overtime
234,2025-06-03,JOB990,0466,OT,6,WO356,Maintenance,Regular schedule
788,2025-06-17,JOB861,0407,DT,12,WO380,FieldOps,Night shift
286,2025-07-07,JOB691,0417,DT,12,WO260,FieldOps,Weekend work
126,2025-07-12,JOB789,0480,OT,4,WO804,Maintenance,Night shift
251,2025-06-07,JOB951,0405,REG,10,WO233,Safety,Night shift
764,2025-08-18,JOB584,0453,DT,10,WO622,FieldOps,Regular schedule
299,2025-07-15,JOB951,0491,DT,8,WO327,Logistics,Regular schedule
378,2025-07-06,JOB542,0412,REG,12,WO176,Maintenance,Weekend work
555,2025-05-31,JOB212,0490,DT,12,WO651,FieldOps,Day shift
474,2025-07-05,JOB115,0404,DT,4,WO889,FieldOps,Emergency call
997,2025-07-22,JOB652,0430,REG,12,WO484,Safety,Weekend work
453,2025-07-01,JOB496,0411,OT,10,WO119,Logistics,Weekend work
279,2025-07-21,JOB375,0463,OT,4,WO309,Safety,Overtime
667,2025-07-19,JOB801,0433,OT,10,WO532,Logistics,Day shift
620,2025-06-26,JOB859,0473,OT,4,WO660,Maintenance,Regular schedule
337,2025-06-17,JOB464,0457,OT,4,WO176,Logistics,Night shift
736,2025-07-25,JOB868,0481,OT,10,WO743,Logistics,Weekend work
504,2025-07-02,JOB528,0444,REG,4,WO957,FieldOps,Weekend work
356,2025-07-28,JOB825,0404,DT,6,WO375,Logistics,Night shift
318,2025-07-11,JOB535,0461,REG,12,WO459,Maintenance,Night shift
916,2025-06-22,JOB822,0484,OT,10,WO307,Logistics,Overtime
704,2025-08-01,JOB313,0461,DT,4,WO396,Logistics,Day shift
784,2025-06-10,JOB547,0478,DT,10,WO422,Safety,Night shift
416,2025-08-10,JOB323,0436,OT,8,WO408,Maintenance,Regular schedule
773,2025-06-29,JOB383,0448,REG,6,WO981,Logistics,Night shift
815,2025-06-11,JOB985,0449,DT,12,WO418,Maintenance,Weekend work
656,2025-06-06,JOB206,0452,OT,10,WO959,FieldOps,Day shift
427,2025-07-04,JOB523,0402,DT,10,WO566,Safety,Overtime
157,2025-05-27,JOB211,0401,OT,4,WO874,FieldOps,Overtime
595,2025-06-17,JOB612,0403,REG,4,WO567,Safety,Overtime
721,2025-05-26,JOB383,0421,DT,10,WO413,Maintenance,Regular schedule
647,2025-06-08,JOB870,0440,OT,6,WO920,Safety,Overtime
614,2025-06-09,JOB624,0455,DT,8,WO445,Logistics,Night shift
394,2025-05-24,JOB902,0498,OT,12,WO698,Safety,Regular schedule
754,2025-05-25,JOB338,0466,REG,6,WO730,FieldOps,Day shift
585,2025-07-05,JOB286,0499,REG,8,WO490,Maintenance,Night shift
513,2025-05-27,JOB352,0415,DT,6,WO418,Logistics,Weekend work
683,2025-06-02,JOB750,0444,REG,4,WO227,Logistics,Night shift
566,2025-06-23,JOB651,0448,REG,4,WO306,Safety,Overtime
172,2025-08-07,JOB216,0498,DT,8,WO472,Safety,Weekend work
949,2025-07-22,JOB328,0498,DT,6,WO661,Maintenance,Emergency call
567,2025-06-01,JOB768,0484,REG,12,WO179,Logistics,Regular schedule
444,2025-06-26,JOB118,0428,REG,6,WO551,Safety,Regular schedule
826,2025-08-01,JOB262,0492,OT,10,WO386,FieldOps,Day shift
233,2025-08-06,JOB419,0425,OT,4,WO638,Maintenance,Weekend work
167,2025-06-04,JOB688,0477,REG,6,WO136,Logistics,Regular schedule
407,2025-05-23,JOB585,0481,REG,6,WO233,Maintenance,Regular schedule
323,2025-05-24,JOB716,0450,DT,8,WO613,Maintenance,Overtime
673,2025-07-18,JOB932,0403,DT,6,WO686,FieldOps,Overtime
641,2025-08-06,JOB323,0463,REG,8,WO312,Logistics,Regular schedule
804,2025-08-16,JOB490,0473,OT,10,WO646,Maintenance,Regular schedule
239,2025-06-29,JOB644,0456,REG,12,WO760,Logistics,Day shift
786,2025-06-30,JOB252,0419,OT,6,WO652,Logistics,Night shift
359,2025-06-12,JOB105,0406,OT,10,WO570,Maintenance,Overtime
275,2025-06-24,JOB719,0408,DT,4,WO763,Logistics,Regular schedule
880,2025-07-21,JOB823,0473,OT,8,WO884,Maintenance,Night shift
689,2025-06-09,JOB603,0433,REG,6,WO650,Maintenance,Emergency call
661,2025-08-12,JOB733,0416,REG,4,WO842,FieldOps,Emergency call
233,2025-06-02,JOB525,0417,REG,6,WO143,Safety,Weekend work
557,2025-07-29,JOB197,0476,DT,8,WO943,Logistics,Night shift
897,2025-07-20,JOB704,0496,OT,10,WO488,Maintenance,Day shift
129,2025-06-22,JOB686,0439,REG,10,WO753,FieldOps,Regular schedule
632,2025-06-24,JOB813,0454,DT,8,WO436,Maintenance,Night shift
194,2025-08-04,JOB401,0483,DT,12,WO819,Maintenance,Day shift
940,2025-07-30,JOB768,0473,OT,6,WO818,Logistics,Regular schedule
122,2025-07-28,JOB204,0407,OT,8,WO893,Logistics,Day shift
791,2025-06-23,JOB560,0428,DT,4,WO568,Logistics,Day shift
470,2025-08-03,JOB211,0478,REG,12,WO740,FieldOps,Regular schedule
980,2025-08-19,JOB360,0431,OT,10,WO949,Safety,Night shift
987,2025-05-23,JOB613,0413,REG,6,WO807,Safety,Night shift
597,2025-07-06,JOB559,0496,DT,12,WO652,Maintenance,Weekend work
356,2025-08-14,JOB404,0489,DT,8,WO298,Logistics,Day shift
274,2025-08-11,JOB521,0465,OT,4,WO890,Logistics,Weekend work
128,2025-07-11,JOB343,0403,DT,4,WO527,Logistics,Emergency call
325,2025-07-06,JOB918,0460,REG,6,WO665,Safety,Night shift
577,2025-06-25,JOB207,0481,OT,12,WO672,Safety,Regular schedule
745,2025-06-15,JOB464,0453,REG,8,WO306,Safety,Night shift
361,2025-06-17,JOB956,0474,DT,10,WO462,Safety,Weekend work
976,2025-08-05,JOB169,0409,OT,8,WO833,FieldOps,Regular schedule
861,2025-06-24,JOB811,0482,REG,10,WO565,Logistics,Emergency call
856,2025-07-20,JOB305,0431,OT,4,WO714,FieldOps,Overtime
234,2025-07-05,JOB859,0431,OT,6,WO348,FieldOps,Emergency call
760,2025-06-16,JOB434,0407,OT,6,WO111,Maintenance,Day shift
833,2025-07-07,JOB478,0424,REG,10,WO941,Logistics,Overtime
438,2025-05-23,JOB380,0426,DT,4,WO613,Maintenance,Weekend work
161,2025-08-05,JOB489,0431,OT,8,WO528,Maintenance,Regular schedule
552,2025-07-16,JOB766,0491,DT,4,WO356,Safety,Night shift
108,2025-06-04,JOB500,0433,OT,10,WO957,Maintenance,Emergency call
270,2025-07-21,JOB521,0426,DT,8,WO683,Logistics,Night shift
530,2025-06-23,JOB425,0414,DT,8,WO788,Logistics,Weekend work
483,2025-07-08,JOB974,0468,REG,10,WO946,Safety,Day shift
900,2025-06-15,JOB788,0459,DT,6,WO276,FieldOps,Day shift
449,2025-06-03,JOB200,0455,DT,8,WO207,FieldOps,Weekend work
201,2025-07-28,JOB970,0451,REG,12,WO476,Safety,Regular schedule
148,2025-07-27,JOB231,0472,OT,10,WO786,FieldOps,Overtime
808,2025-07-25,JOB454,0497,OT,10,WO439,Safety,Regular schedule
721,2025-06-20,JOB138,0481,OT,12,WO152,Maintenance,Overtime
413,2025-08-17,JOB186,0465,REG,4,WO683,Safety,Night shift
413,2025-06-26,JOB441,0448,OT,12,WO952,FieldOps,Day shift
264,2025-08-11,JOB921,0449,REG,10,WO762,Logistics,Emergency call
171,2025-06-21,JOB969,0411,REG,12,WO441,Maintenance,Day shift
247,2025-06-24,JOB263,0402,OT,4,WO892,Logistics,Regular schedule
503,2025-07-10,JOB104,0443,REG,12,WO697,FieldOps,Regular schedule
870,2025-06-06,JOB621,0470,DT,12,WO570,FieldOps,Weekend work
883,2025-08-12,JOB309,0433,REG,8,WO771,Safety,Emergency call
751,2025-07-14,JOB514,0474,REG,4,WO940,FieldOps,Weekend work
894,2025-07-24,JOB124,0487,OT,8,WO657,Logistics,Overtime
234,2025-08-05,JOB636,0413,OT,6,WO110,Maintenance,Day shift
231,2025-06-09,JOB200,0409,OT,10,WO384,Maintenance,Emergency call
212,2025-06-23,JOB194,0404,DT,8,WO843,FieldOps,Weekend work
296,2025-08-10,JOB831,0435,REG,6,WO695,FieldOps,Day shift
628,2025-08-08,JOB133,0457,DT,12,WO637,Logistics,Weekend work
667,2025-06-14,JOB811,0483,DT,6,WO144,FieldOps,Regular schedule
461,2025-06-24,JOB254,0458,DT,8,WO138,Logistics,Emergency call
351,2025-06-03,JOB191,0469,REG,6,WO353,Maintenance,Night shift
545,2025-07-19,JOB766,0423,OT,4,WO637,Safety,Emergency call
592,2025-08-07,JOB534,0421,DT,10,WO766,Logistics,Day shift
101,2025-08-19,JOB540,0487,DT,12,WO844,Logistics,Overtime
955,2025-07-10,JOB380,0446,OT,12,WO436,Maintenance,Weekend work
449,2025-06-10,JOB991,0471,OT,10,WO517,Maintenance,Emergency call
592,2025-07-09,JOB316,0479,OT,10,WO760,FieldOps,Overtime
468,2025-05-27,JOB259,0434,REG,10,WO675,FieldOps,Day shift
374,2025-07-17,JOB896,0483,DT,8,WO443,Logistics,Emergency call
796,2025-08-11,JOB925,0400,OT,10,WO927,FieldOps,Day shift
339,2025-06-21,JOB514,0410,REG,4,WO114,Logistics,Day shift
578,2025-08-16,JOB185,0470,REG,8,WO910,Logistics,Regular schedule
875,2025-08-03,JOB669,0422,REG,10,WO712,FieldOps,Day shift
246,2025-05-23,JOB592,0466,OT,12,WO839,Safety,Day shift
866,2025-08-04,JOB139,0462,OT,8,WO262,Logistics,Weekend work
949,2025-06-08,JOB808,0492,OT,8,WO754,FieldOps,Regular schedule
248,2025-07-26,JOB692,0410,OT,6,WO157,Maintenance,Emergency call
555,2025-07-22,JOB575,0493,OT,6,WO916,Safety,Weekend work
536,2025-07-13,JOB347,0426,REG,10,WO482,FieldOps,Night shift
827,2025-06-04,JOB483,0467,DT,12,WO400,Logistics,Regular schedule
871,2025-06-13,JOB761,0438,DT,8,WO635,Safety,Day shift
776,2025-07-30,JOB698,0421,OT,4,WO667,Maintenance,Night shift
900,2025-06-25,JOB204,0444,REG,4,WO181,FieldOps,Day shift
845,2025-06-17,JOB354,0481,DT,6,WO987,FieldOps,Day shift
110,2025-08-17,JOB116,0425,REG,6,WO873,Maintenance,Day shift
451,2025-06-14,JOB909,0470,OT,10,WO615,Maintenance,Weekend work
349,2025-06-04,JOB935,0417,DT,6,WO530,Maintenance,Weekend work
264,2025-06-29,JOB165,0415,DT,10,WO706,FieldOps,Night shift
851,2025-06-15,JOB707,0485,DT,10,WO226,Safety,Night shift
532,2025-07-31,JOB605,0407,OT,10,WO739,Logistics,Night shift
862,2025-07-25,JOB499,0476,DT,10,WO681,Safety,Day shift
791,2025-07-02,JOB763,0412,REG,6,WO445,Safety,Overtime
799,2025-07-17,JOB597,0485,OT,8,WO859,Maintenance,Night shift
939,2025-06-28,JOB495,0441,OT,6,WO455,FieldOps,Emergency call
420,2025-08-16,JOB570,0436,DT,6,WO829,FieldOps,Regular schedule
733,2025-07-18,JOB983,0491,OT,10,WO703,Maintenance,Overtime
542,2025-07-03,JOB793,0428,DT,8,WO147,Maintenance,Night shift
537,2025-07-06,JOB433,0476,OT,4,WO167,Maintenance,Weekend work
444,2025-06-10,JOB719,0401,REG,4,WO609,FieldOps,Night shift
273,2025-08-03,JOB796,0419,OT,6,WO393,Logistics,Night shift
787,2025-08-08,JOB808,0468,DT,4,WO937,FieldOps,Night shift
271,2025-07-17,JOB157,0407,DT,12,WO634,FieldOps,Regular schedule
910,2025-07-05,JOB227,0414,DT,4,WO131,Safety,Day shift
372,2025-05-26,JOB398,0408,OT,12,WO280,FieldOps,Regular schedule
635,2025-06-28,JOB607,0488,DT,12,WO564,FieldOps,Weekend work
483,2025-06-05,JOB855,0483,DT,6,WO994,Logistics,Regular schedule
254,2025-07-11,JOB237,0495,DT,12,WO661,Logistics,Night shift
117,2025-07-26,JOB918,0457,REG,6,WO123,Safety,Overtime
109,2025-08-14,JOB827,0406,DT,10,WO939,Maintenance,Overtime
441,2025-06-15,JOB254,0463,REG,10,WO559,FieldOps,Emergency call
107,2025-07-25,JOB287,0428,REG,4,WO155,FieldOps,Overtime
212,2025-07-20,JOB129,0479,OT,6,WO317,Logistics,Emergency call
607,2025-06-01,JOB746,0403,REG,12,WO295,Maintenance,Emergency call
973,2025-07-08,JOB993,0449,REG,4,WO404,Safety,Emergency call
740,2025-06-09,JOB293,0476,OT,6,WO566,Maintenance,Night shift
794,2025-06-15,JOB768,0436,DT,8,WO692,FieldOps,Regular schedule
957,2025-08-02,JOB776,0475,DT,12,WO354,Maintenance,Overtime
629,2025-08-19,JOB359,0493,REG,12,WO630,Logistics,Overtime
177,2025-07-10,JOB375,0435,OT,8,WO621,Maintenance,Night shift
691,2025-07-21,JOB297,0415,OT,12,WO939,FieldOps,Night shift
475,2025-06-08,JOB950,0447,DT,8,WO893,Maintenance,Day shift
600,2025-08-17,JOB958,0450,DT,4,WO607,Logistics,Regular schedule
525,2025-06-23,JOB397,0486,REG,12,WO612,Logistics,Overtime
171,2025-06-07,JOB947,0484,OT,10,WO987,FieldOps,Regular schedule
595,2025-06-12,JOB282,0406,REG,4,WO848,Safety,Weekend work
563,2025-08-02,JOB614,0457,REG,4,WO375,Logistics,Night shift
411,2025-08-03,JOB849,0424,OT,8,WO451,Logistics,Regular schedule
639,2025-08-17,JOB615,0428,REG,8,WO423,Logistics,Overtime
723,2025-06-03,JOB153,0464,OT,4,WO160,Logistics,Emergency call
128,2025-08-17,JOB291,0443,OT,4,WO949,Safety,Day shift
251,2025-08-02,JOB345,0439,OT,4,WO981,Safety,Regular schedule
776,2025-07-12,JOB307,0419,REG,12,WO283,Maintenance,Emergency call
728,2025-07-24,JOB136,0401,REG,10,WO673,Maintenance,Emergency call
808,2025-07-19,JOB993,0401,OT,4,WO330,Logistics,Overtime
497,2025-05-29,JOB833,0405,OT,4,WO430,Logistics,Night shift
257,2025-07-01,JOB372,0496,OT,8,WO625,FieldOps,Regular schedule
514,2025-08-09,JOB950,0461,REG,8,WO846,Maintenance,Day shift
128,2025-06-19,JOB678,0430,REG,12,WO729,Logistics,Night shift
221,2025-06-09,JOB608,0490,DT,4,WO618,Safety,Night shift
847,2025-05-25,JOB240,0453,REG,8,WO575,Maintenance,Overtime
735,2025-06-28,JOB170,0431,DT,4,WO677,FieldOps,Overtime
517,2025-08-15,JOB705,0412,DT,6,WO333,Safety,Overtime
874,2025-08-01,JOB258,0453,REG,12,WO493,FieldOps,Emergency call
288,2025-06-11,JOB235,0458,DT,8,WO915,Safety,Night shift
630,2025-08-07,JOB479,0454,DT,8,WO510,FieldOps,Regular schedule
718,2025-07-07,JOB833,0417,REG,4,WO910,FieldOps,Overtime
125,2025-05-23,JOB266,0419,OT,6,WO939,Logistics,Regular schedule
677,2025-07-11,JOB296,0409,OT,8,WO226,Safety,Weekend work
821,2025-07-17,JOB882,0418,DT,10,WO333,Maintenance,Night shift
825,2025-08-18,JOB550,0433,DT,12,WO496,Safety,Day shift
206,2025-07-12,JOB138,0454,REG,4,WO824,FieldOps,Emergency call
878,2025-05-24,JOB111,0448,REG,12,WO161,Safety,Night shift
250,2025-08-09,JOB504,0432,DT,4,WO766,Logistics,Day shift
149,2025-07-23,JOB586,0457,REG,6,WO255,Maintenance,Weekend work
252,2025-07-20,JOB650,0404,OT,4,WO133,Maintenance,Regular schedule
703,2025-06-03,JOB647,0401,DT,8,WO825,Maintenance,Day shift
220,2025-08-16,JOB256,0468,OT,12,WO508,Maintenance,Day shift
554,2025-07-04,JOB613,0447,OT,10,WO908,Maintenance,Regular schedule
997,2025-06-15,JOB846,0485,OT,10,WO674,Maintenance,Night shift
553,2025-06-20,JOB818,0458,DT,6,WO371,Maintenance,Overtime
762,2025-06-19,JOB847,0408,REG,8,WO417,Logistics,Night shift
912,2025-08-16,JOB139,0448,DT,10,WO886,Safety,Weekend work
188,2025-06-02,JOB572,0449,REG,6,WO234,Logistics,Emergency call
960,2025-06-11,JOB900,0444,OT,12,WO372,Maintenance,Emergency call
255,2025-05-24,JOB620,0466,DT,4,WO466,Maintenance,Emergency call
558,2025-06-14,JOB787,0414,REG,4,WO900,Safety,Regular schedule
973,2025-06-11,JOB711,0404,OT,6,WO101,Logistics,Night shift
770,2025-06-18,JOB228,0457,REG,4,WO840,Maintenance,Emergency call
407,2025-05-30,JOB757,0403,OT,6,WO118,Safety,Day shift
940,2025-07-11,JOB236,0467,OT,6,WO846,FieldOps,Day shift
404,2025-08-14,JOB444,0426,REG,8,WO304,Logistics,Night shift
924,2025-07-19,JOB732,0405,REG,4,WO627,FieldOps,Day shift
336,2025-08-10,JOB907,0452,DT,10,WO652,FieldOps,Overtime
832,2025-06-13,JOB261,0465,REG,4,WO563,Safety,Day shift
381,2025-06-10,JOB621,0444,OT,8,WO436,Safety,Emergency call
993,2025-06-26,JOB294,0460,REG,8,WO500,Safety,Overtime
913,2025-07-28,JOB875,0473,DT,10,WO610,Safety,Emergency call
492,2025-08-03,JOB160,0436,DT,12,WO801,FieldOps,Weekend work
467,2025-07-01,JOB622,0480,OT,12,WO495,FieldOps,Day shift
477,2025-08-19,JOB763,0430,REG,4,WO100,Maintenance,Emergency call
524,2025-07-12,JOB705,0440,REG,10,WO419,Safety,Weekend work
611,2025-06-13,JOB696,0469,OT,10,WO506,Safety,Weekend work
445,2025-07-07,JOB453,0436,REG,12,WO743,FieldOps,Emergency call
764,2025-06-22,JOB968,0494,DT,4,WO801,Maintenance,Night shift
901,2025-07-30,JOB960,0421,OT,4,WO176,FieldOps,Weekend work
518,2025-06-19,JOB599,0439,OT,10,WO344,Maintenance,Night shift
650,2025-06-18,JOB848,0483,OT,10,WO574,FieldOps,Night shift
630,2025-05-23,JOB189,0432,REG,8,WO376,Logistics,Weekend work
477,2025-08-07,JOB937,0443,REG,10,WO272,Logistics,Overtime
338,2025-08-15,JOB467,0463,REG,8,WO785,FieldOps,Day shift
973,2025-07-11,JOB554,0479,REG,10,WO170,FieldOps,Regular schedule
538,2025-07-17,JOB881,0488,DT,12,WO208,FieldOps,Regular schedule
244,2025-07-23,JOB506,0426,DT,10,WO642,Logistics,Weekend work
838,2025-06-11,JOB699,0413,DT,4,WO858,Maintenance,Night shift
772,2025-07-09,JOB122,0474,DT,6,WO539,FieldOps,Day shift
904,2025-06-14,JOB996,0491,OT,4,WO403,Logistics,Emergency call
803,2025-06-15,JOB577,0444,OT,8,WO822,FieldOps,Regular schedule
452,2025-08-16,JOB898,0444,REG,10,WO271,FieldOps,Emergency call
423,2025-06-23,JOB284,0470,OT,6,WO714,Maintenance,Weekend work
632,2025-06-25,JOB359,0458,DT,6,WO505,Maintenance,Emergency call
329,2025-06-19,JOB743,0498,DT,8,WO452,Maintenance,Overtime
302,2025-05-25,JOB964,0428,OT,10,WO863,FieldOps,Weekend work
776,2025-06-12,JOB854,0471,OT,12,WO671,FieldOps,Regular schedule
153,2025-06-19,JOB578,0452,OT,10,WO551,Logistics,Day shift
365,2025-05-29,JOB619,0463,REG,12,WO274,Logistics,Emergency call
230,2025-08-01,JOB103,0488,DT,10,WO718,Safety,Weekend work
203,2025-06-25,JOB704,0433,REG,8,WO489,Logistics,Overtime
506,2025-08-14,JOB668,0444,DT,8,WO560,Maintenance,Weekend work
133,2025-07-22,JOB768,0417,OT,4,WO805,FieldOps,Night shift
612,2025-06-24,JOB564,0443,DT,4,WO344,Safety,Day shift
101,2025-08-19,JOB485,0435,DT,8,WO687,Logistics,Day shift
650,2025-06-20,JOB912,0447,REG,12,WO285,Maintenance,Night shift
283,2025-05-29,JOB932,0418,REG,6,WO844,Logistics,Overtime
492,2025-08-18,JOB459,0426,OT,12,WO959,Safety,Emergency call
428,2025-08-04,JOB174,0479,REG,6,WO752,Logistics,Weekend work
638,2025-08-13,JOB658,0412,OT,4,WO572,Logistics,Weekend work
269,2025-06-04,JOB897,0419,OT,10,WO478,Logistics,Emergency call
199,2025-07-26,JOB316,0481,DT,4,WO782,FieldOps,Weekend work
115,2025-08-06,JOB262,0403,REG,12,WO695,FieldOps,Day shift
352,2025-06-22,JOB882,0452,OT,6,WO153,Logistics,Overtime
913,2025-07-22,JOB252,0424,DT,4,WO460,Maintenance,Weekend work
651,2025-06-09,JOB901,0478,DT,10,WO664,FieldOps,Night shift
118,2025-06-07,JOB752,0490,OT,6,WO235,Maintenance,Regular schedule
321,2025-08-04,JOB656,0432,DT,6,WO451,Safety,Overtime
123,2025-07-04,JOB407,0459,REG,4,WO133,Safety,Regular schedule
439,2025-05-25,JOB188,0490,REG,12,WO912,FieldOps,Regular schedule
823,2025-06-05,JOB979,0466,OT,4,WO462,FieldOps,Emergency call
385,2025-07-25,JOB302,0452,OT,12,WO454,FieldOps,Emergency call
274,2025-06-06,JOB966,0454,DT,4,WO842,FieldOps,Night shift
970,2025-06-03,JOB173,0450,OT,8,WO472,Maintenance,Day shift
734,2025-07-23,JOB953,0485,REG,4,WO667,Safety,Overtime
848,2025-08-16,JOB178,0404,DT,12,WO160,FieldOps,Regular schedule
824,2025-06-19,JOB618,0417,OT,4,WO235,FieldOps,Emergency call
451,2025-05-25,JOB184,0494,DT,6,WO343,Safety,Overtime
462,2025-08-09,JOB893,0402,OT,6,WO293,Safety,Overtime
327,2025-08-16,JOB233,0422,REG,12,WO115,Logistics,Overtime
387,2025-08-20,JOB425,0464,OT,10,WO332,FieldOps,Emergency call
737,2025-08-14,JOB277,0455,DT,12,WO384,Maintenance,Day shift
604,2025-06-12,JOB270,0445,OT,8,WO998,Safety,Night shift
379,2025-06-10,JOB691,0465,REG,12,WO428,Logistics,Day shift
996,2025-06-22,JOB555,0424,DT,8,WO807,FieldOps,Regular schedule
950,2025-06-12,JOB308,0479,REG,4,WO226,Maintenance,Night shift
129,2025-08-04,JOB136,0435,REG,10,WO854,Logistics,Emergency call
869,2025-07-13,JOB519,0474,DT,8,WO621,Maintenance,Weekend work
914,2025-08-02,JOB936,0403,REG,10,WO675,FieldOps,Regular schedule
242,2025-06-08,JOB558,0473,DT,8,WO672,FieldOps,Weekend work
860,2025-07-03,JOB421,0441,DT,8,WO802,Safety,Emergency call
877,2025-07-05,JOB614,0486,REG,6,WO280,Maintenance,Weekend work
366,2025-07-19,JOB594,0456,DT,12,WO996,FieldOps,Night shift
399,2025-07-03,JOB311,0497,OT,6,WO850,FieldOps,Weekend work
709,2025-07-18,JOB396,0439,REG,6,WO449,Logistics,Day shift
645,2025-08-15,JOB195,0490,OT,12,WO351,FieldOps,Emergency call
781,2025-07-08,JOB213,0420,DT,12,WO707,FieldOps,Regular schedule
481,2025-06-30,JOB649,0441,DT,6,WO489,Safety,Emergency call
803,2025-07-13,JOB241,0459,REG,4,WO790,FieldOps,Night shift
443,2025-06-19,JOB776,0420,REG,8,WO841,Safety,Night shift
916,2025-07-12,JOB668,0454,REG,6,WO480,FieldOps,Emergency call
940,2025-06-13,JOB806,0498,DT,8,WO327,FieldOps,Night shift
504,2025-06-25,JOB117,0494,DT,4,WO463,Maintenance,Day shift
265,2025-06-27,JOB701,0424,DT,6,WO106,FieldOps,Emergency call
358,2025-08-09,JOB623,0462,REG,4,WO775,Maintenance,Day shift
899,2025-06-04,JOB213,0486,REG,4,WO757,FieldOps,Regular schedule
454,2025-05-25,JOB844,0426,DT,12,WO381,FieldOps,Night shift
997,2025-07-05,JOB901,0420,OT,10,WO342,Maintenance,Weekend work
528,2025-05-25,JOB581,0497,OT,4,WO377,FieldOps,Overtime
780,2025-05-26,JOB234,0459,REG,8,WO282,Maintenance,Overtime
834,2025-05-31,JOB259,0474,DT,8,WO410,FieldOps,Regular schedule
621,2025-05-25,JOB219,0486,OT,10,WO117,Maintenance,Weekend work
600,2025-08-07,JOB737,0466,REG,10,WO872,Maintenance,Regular schedule
814,2025-06-17,JOB279,0477,REG,12,WO152,Maintenance,Weekend work
442,2025-06-15,JOB139,0410,OT,4,WO899,Safety,Regular schedule
752,2025-07-23,JOB138,0491,OT,12,WO614,FieldOps,Overtime
830,2025-07-12,JOB538,0462,REG,10,WO235,FieldOps,Emergency call
859,2025-06-24,JOB708,0493,DT,8,WO334,Logistics,Night shift
447,2025-08-08,JOB817,0449,DT,8,WO276,FieldOps,Day shift
356,2025-05-27,JOB865,0481,REG,10,WO306,FieldOps,Overtime
275,2025-06-23,JOB444,0423,DT,12,WO707,FieldOps,Overtime
212,2025-06-12,JOB596,0492,OT,12,WO520,Logistics,Day shift
494,2025-08-14,JOB711,0485,DT,12,WO902,Logistics,Overtime
461,2025-07-05,JOB496,0495,OT,10,WO663,Maintenance,Regular schedule
460,2025-07-29,JOB435,0492,DT,10,WO904,Maintenance,Day shift
704,2025-07-24,JOB349,0437,OT,10,WO387,Logistics,Regular schedule
960,2025-08-15,JOB836,0475,DT,10,WO368,Logistics,Emergency call
178,2025-08-06,JOB150,0409,DT,4,WO515,Safety,Night shift
116,2025-05-26,JOB166,0423,OT,6,WO670,Safety,Overtime
309,2025-08-13,JOB342,0437,OT,6,WO727,FieldOps,Weekend work
491,2025-08-10,JOB517,0429,REG,4,WO877,Safety,Weekend work
888,2025-06-09,JOB121,0447,DT,12,WO613,Safety,Weekend work
286,2025-07-29,JOB746,0433,OT,4,WO759,Safety,Night shift
370,2025-08-10,JOB501,0418,REG,8,WO508,Logistics,Night shift
961,2025-08-02,JOB265,0406,DT,6,WO627,Safety,Day shift
184,2025-06-22,JOB651,0457,OT,4,WO450,FieldOps,Weekend work
586,2025-08-06,JOB733,0415,REG,10,WO342,Logistics,Day shift
488,2025-06-29,JOB847,0404,REG,10,WO735,Maintenance,Overtime
